# kind bits n floor_beta floor_trans beta_hi_2^-128 trans_hi_2^-128 honest_hi_2^-128
unknown 01000110011010000001100111000000111110110 41 769021 320000001 201220129113083432524 483570326334694401 201219082488439952359
unknown 01000110011010000001110000001100111110110 41 765358 320000001 202183167760280201373 483570326334694401 202182111093407478243
unknown 01000110011010000001110010001110011010110 41 89416 320000001 1730590776937824711041 483570326334694401 1730513362901728185668
unknown 01000110011010000001110010010011001110110 41 126421 320000001 1224025319453829145177 483570326334694401 1223986592135040809669
unknown 01000110011010000001110010100101001110110 41 126421 320000001 1224025319453829145177 483570326334694401 1223986592135040809669
unknown 01000110011010000001110011001001001110110 41 126419 320000001 1224044684032246215857 483570326334694401 1224005955488103702352
unknown 01000110011010000001110011001010010110110 41 126419 320000001 1224044684032246215857 483570326334694401 1224005955488103702352
unknown 01000110011010000001110011001011101100010 41 89413 320000001 1730648842010362412204 483570326334694401 1730571422779477441230
unknown 01000110011010000001110011001110010010110 41 10000001 39991072 15474248943642359073 3869426278712221927 15474242753945876464
unknown 01000110011010000001110011100001011101010 41 10000001 111949994 15474248943642359073 1382246656580191817 15474242753945876464
unknown 01000110011010000001110011100001100110110 41 10000001 149661535 15474248943642359073 1033949738058429873 15474242753945876464
unknown 01000110011010000001110011100001100111010 41 10000001 123140852 15474248943642359073 1256630130435288319 15474242753945876464
unknown 01000110011010000100000111001100111011010 41 107287 320000001 1442322973991933173287 483570326334694401 1442269201616841434626
unknown 01000110011010000100000111100110110011010 41 151693 320000001 1020103135350164703463 483570326334694401 1020076236910898266693
unknown 01000110011010000100010110110011101000110 41 10000001 34999993 15474248943642359073 4421215310262277320 15474242753945876464
unknown 01000110011010000100010111001110101000110 41 10000001 35714297 15474248943642359073 4332788768337580168 15474242753945876464
unknown 01000110011010000100011100101101101000110 41 10000001 34999995 15474248943642359073 4421215057621366357 15474242753945876464
unknown 01000110011010000100011100101110101000110 41 10000001 35000000 15474248943642359073 4421214426019215268 15474242753945876464
unknown 01000110011010000100100001110011001110110 41 151687 320000001 1020143485668992954983 483570326334694401 1020116585101769612979
unknown 01000110011010000101100000010110110111010 41 1218691 320000001 126974356018607287953 483570326334694401 126973939263451917307
unknown 01000110011010000101100000011001111011010 41 2417276 320000001 64015240672009540641 483570326334694401 64015134742633263157
unknown 01000110011010000101100000011100111101010 41 89409 320000001 1730726268168445395457 483570326334694401 1730648842010362412204
unknown 01000110011010000101100000011110011101010 41 10000001 63093673 15474248943642359073 2452583556368204057 15474242753945876464
unknown 01000110011010000101100001110011100011010 41 10000001 40000008 15474248943642359073 3868561849054443549 15474242753945876464
unknown 01000110011010000110000000011001111101110 41 764151 320000001 202502522290322900006 483570326334694401 202501462282747000756
unknown 01000110011010000110000001010110110111010 41 1530283 320000001 101120188168248967258 483570326334694401 101119923851324969998
unknown 01000110011010000110000001010111101011010 41 1218777 320000001 126965396385616510947 483570326334694401 126964979689273572826
unknown 01000110011010000110000001011001110101110 41 1918991 320000001 80637431291065218317 483570326334694401 80637263208435944004
unknown 01000110011010000110000001011001111010110 41 3559305 320000001 43475483250430220047 483570326334694401 43475434392089176400
unknown 01000110011010000110000001011010000110110 41 10000001 39990515 15474248943642359073 3869480173252895953 15474242753945876464
unknown 01000110011010000110000001011011001111010 41 1083883 320000001 142766797625456377084 483570326334694401 142766270755782230401
unknown 01000110011010000110000001011011100110110 41 2418821 320000001 63974351516988042672 483570326334694401 63974245722891294064
unknown 01000110011010000110000001011100111101010 41 2647867 320000001 58440437118130379798 483570326334694401 58440348835223670022
unknown 01000110011010000110000001011101001111010 41 2741565 320000001 56443128253633429944 483570326334694401 56443045902062845897
unknown 01000110011010000110000001011110011101010 41 10000001 92328557 15474248943642359073 1675998303652384976 15474242753945876464
unknown 01000110011010000110000001011110100110110 41 1221866 320000001 126644415108262718140 483570326334694401 126644000516153546910
unknown 01000110011010000110000001011110100111010 41 1925706 320000001 80356245922623980173 483570326334694401 80356079010168994482
unknown 01000110011010000110000001100001111101110 41 764157 320000001 202500932283120529371 483570326334694401 202499872292190434166
unknown 01000110011010000110000001100101101101110 41 3040381 320000001 50895761061088243337 483570326334694401 50895694101461668297
unknown 01000110011010000110000001100101111010110 41 2941971 320000001 52598242780323984962 483570326334694401 52598171266129907414
unknown 01000110011010000110000001100101111011010 41 176627 320000001 876097679916844731341 483570326334694401 876077839737489649962
unknown 01000110011010000110000001100110011110110 41 2414981 320000001 64076075509775246415 483570326334694401 64075969378970276985
unknown 01000110011010000110000001100111001111010 41 10000001 111503419 15474248943642359073 1387782601631906322 15474242753945876464
unknown 01000110011010000110000001100111100111010 41 10000001 225493944 15474248943642359073 686237963493478718 15474242753945876464
unknown 01000110011010000110000001110010110110110 41 71539 320000001 2163050991915913478836 483570326334694401 2162930054801623280578
unknown 01000110011010000110000001110010111010110 41 71539 320000001 2163050991915913478836 483570326334694401 2162930054801623280578
unknown 01000110011010000110000001110011001110110 41 101167 320000001 1529574909908097841810 483570326334694401 1529514435072031850653
unknown 01000110011010000110000001110011100110110 41 9674338 320000001 15995151803738150803 483570326334694401 15995145190305711165
unknown 01000110011010000110000001110011100111010 41 10000001 95351113 15474248943642359073 1622870463092261277 15474242753945876464
unknown 01000110011010000110000001111001100011110 41 10000001 39894219 15474248943642359073 3878820259914664187 15474242753945876464
unknown 01000110011010000110000001111001100111010 41 8986740 320000001 17218980955348940146 483570326334694401 17218973291180046340
unknown 01000110011010000110000001111001110011010 41 1553755 320000001 99592603023431966020 483570326334694401 99592346632053319957
unknown 01000110011010000110000101011000001011010 41 6506824 320000001 23781572224893824447 483570326334694401 23781557605437324356
unknown 01000110011010000110000101100000100111010 41 6506824 320000001 23781572224893824447 483570326334694401 23781557605437324356
unknown 01000110011010000110000101110001100111010 41 8705977 320000001 17774283680128322688 483570326334694401 17774275513658085673
unknown 01000110011010000110000101110011100011010 41 10000001 38339717 15474248943642359073 4036088866036036061 15474242753945876464
unknown 01000110011010000110000110010111000111010 41 1472759 320000001 105069807694722988869 483570326334694401 105069522326859470508
unknown 01000110011010000110000110011100111000110 41 10000001 36910137 15474248943642359073 4192412098353157952 15474242753945876464
unknown 01000110011010000110000111001011000001010 41 10000001 34549204 15474248943642359073 4478902174147703501 15474242753945876464
unknown 01000110011010000110000111001011100011010 41 10000001 38745153 15474248943642359073 3993854532221682913 15474242753945876464
unknown 01000110011010000110000111001100111000110 41 10000001 40378210 15474248943642359073 3832327012779232521 15474242753945876464
unknown 01000110011010000110011000000101101101110 41 1222290 320000001 126600483445559183470 483570326334694401 126600069141035245500
unknown 01000110011010000110011000000110011110110 41 2416655 320000001 64031690460852928682 483570326334694401 64031584477029044794
unknown 01000110011010000110011000000111001111010 41 10000001 40624220 15474248943642359073 3809119409816915485 15474242753945876464
unknown 01000110011010000110011000000111100111010 41 10000001 40678561 15474248943642359073 3804030946686450742 15474242753945876464
unknown 01000110011010010010000001110011001110110 41 151687 320000001 1020143485668992954983 483570326334694401 1020116585101769612979
unknown 01000110100000000101110100101111011101110 41 107280 320000001 1442417085297096703602 483570326334694401 1442363305904631952224
unknown 01000110100000000101110110010111101101110 41 90 320000001 1719361165674139270693229 483570326334694401 1646196860751835471940325
unknown 01000110100000000110010111101110000011110 41 50578 320000001 3059482480736140898462 483570326334694401 3059240538347090553209
unknown 01000110100000000110010111101110011100010 41 50578 320000001 3059482480736140898462 483570326334694401 3059240538347090553209
unknown 01000110100000000110010111101110011101110 41 50578 320000001 3059482480736140898462 483570326334694401 3059240538347090553209
unknown 01000110100000000110010111101110011110110 41 50578 320000001 3059482480736140898462 483570326334694401 3059240538347090553209
unknown 01000110100000000110011110000001111110110 41 769009 320000001 201223269052342084895 483570326334694401 201222222395034328890
